anchor_id,positive_id,negative_id
SOMOREW12A8C135368,SOATHNK12A6D4F7F46,SOLZIEU12AB0181724
SOXSKAH12AB018CA84,SOTGKZI12AB0189E31,SOZYEMX12A6D4F836B
SODYPAZ12A6D4FA378,SOIZXMG12A58A7B21C,SORPRUS12AB01868C0
SOMTPYO12A8C14413D,SOKAVIC12AF72A4556,SOLXMFS12A8C1419FD
SOSSTWR12AB0184312,SOYJWMB12AB0182915,SOOLSQZ12A8C133DF2
SOZSVNR12A582A2502,SOMXTYR12A6D4FA639,SOOHNBC12A8C13A5AA
SOSNZLX12AB017FF2D,SOSVCWK12AB017FF36,SOSFVXD12A8C13EA91
SOQVNPY12A6D4F9F35,SOKKSMS12A6D4FA5C7,SOZAXOL12AB017E467
SOGKVQY12AAF3B28D7,SOFTAZM12A8C141CD9,SOJRRLR12AB017DD12
SOOJCDJ12A6D4F4C1F,SOYREVC12A6D4F4C25,SOMUKAI12AB017E08E
SOBBOFW12A8C13E2A9,SOBOZXW12A6D4F77E7,SONARPL12CF5465254
SOULZBX12AB0182DDE,SORNKAW12A8C141D83,SOQNLXQ12A8C13D134
SOKSQMP12A8C13F56B,SODHSRM12A6D4FAEA5,SONMGCO12AC9074DC6
SONLSYE12A6D4FAD9B,SOGQJWD12AB01860EB,SOSPATF12AB0181D7A
SODEQFD12A58A7EB95,SOEMGOC12AB018790A,SOVYAZM12AB01839BE
SOHMTXC12A6D227287,SOGLNMT12A6D227286,SOXNGGE12A6D4F5F7B
SOBXEAC12A8159E915,SOHUUPU12A58A8125C,SOYBSVF12AB018C40E
SOVIRAQ12AB0188702,SORKEAC12A8C137044,SOTTDKS12AB018D69B
SOLXZZO12A8C13E534,SOEHGLF12AB01891F2,SOQNBGQ12AB018362A
SOMPBRY12A8C13AC63,SOGVEQL12A8C1356B9,SOEKFDY12A8C1419A0
SOQFYWX12AB0185705,SOZLXUG12A58A7A2E1,SOVIVYJ12AC4689740
SOJFOIX12A6D4F7F5B,SOIHLKC12A6D4FAA3F,SOBUVNE12A8C142C80
SOQFKBW12A58A7B9EE,SOFDNHE12AB0181EF1,SORKMBR12AF729F4F7
SOMHXPQ12A81C22892,SOBXRGX12A8C138B59,SOJEOJH12A8C13F935
SOWVFVF12AAF3B4683,SOCUTLY12AB00F59C3,SOCDDGH12AB01837F6
SOWWSXC12AB01857AC,SOHRKHY12AB018598D,SOPOHAJ12AC4689876
SOUXPMN12AB018CFDD,SOVXTIS12AB017C9FB,SOASKFW12AB0187573
SOMFBMB12AC46898EC,SOZRFVP12AC46898EF,SOFKAYD12A8C1407E3
SOSGUAJ12A8C1455A1,SOXKRGK12A6701BF6F,SOJVFSJ12AB0186AF9
SOMIINL12AB018855E,SOLJBOX12AB0187079,SOOQPIK12A6701F1C5
SOIHNCO12AB01863AD,SOZLKQO12A67020ACE,SOJLVDI12A8C13B639
SOBGXZJ12A8C13A602,SODADWD12A8AE47BB9,SOIAMDO12AC96184CF
SOMQPAT12AB017AEB3,SOGVSVM12AB017DD96,SOSHFFL12A8C13438E
SOMMUEG12AF729B982,SOAXKDL12A67ADD93C,SODDIIF12AB01859A3
SOXMXXP12A8C138EA6,SOIOQTU12A8C138E9D,SOBMIYJ12A8C13CC31
SOGXMIO12A8C13AC53,SOTZJCR12A8C135619,SONSLBF12A8C13E17B
SOGNVRF12A6D4FBEBA,SOUBGOZ12A6D4F6198,SOXBKGA12AB018AF59
SOCPMUZ12AB017F61E,SOOGIRP12AC468A014,SOZBORW12A8C137C44
SOBZLTI12A8C141ADF,SOIGUSP12A8C1410F1,SOQPBXP127E94354B8
SOAAUGN12AB01830B6,SOFGNTN12A58A7B801,SOUPDYM12A8C13FFDF
SOLLWDS12A670203C9,SOHSNJS12AB01831C4,SOCUTRQ12A8C13399D
SOKYSDW12AB017C4A4,SOHCOYE12AB017C488,SOEPPWO12AB0180881
SOXDBBS12A8C141C14,SOZMGUF12A8C142A6D,SOGLNMY12AAA15CFEB
SOWWHQN12A8AE46EB4,SORLDVQ12A8AE46E8F,SOAWMRL12AC468D70E
SORHCNA12A6D4FD624,SOSACZH12A81C1FE0D,SOIPFGE12AC3DF5F6C
SOPLFYV12A8C1390FC,SOOCSHY12AC4686DB5,SOQBEFE12AB01858DB
SOIOHGI12A58A7A953,SOIANZH12A8C138AA0,SOHBUYB12A58A7B3E6
SOFKAYD12A8C1407E3,SOCJJBK12AB0188BAF,SOPEJUZ12AB0187260
SOKHLYR12AF72A2F91,SOXVBVL12AF72A600C,SOIGYME12AB0186C4D
SOKDDFT12A8C140F93,SOZQKIF12AF72A1137,SOVLSST12AB01838C2
SOQJZSD12A58A7B143,SOSOPKK12A8C133DC9,SOXJTHF12A8C1321D0
SOQRJUU12A58A78AB2,SOVLVSJ12AB01832A7,SOVMJZI12AB0182218
SOVQCMA12A6D4F6C58,SORGBBF12A6D4FBE43,SOPXHQG12A8C138B45
SOHNGML12A58A7AD13,SOBFDJN12AB018504D,SOULLSJ12AB017F266
SOUAIJT12AC95F077E,SOSTTEG12AC3DF402E,SOIXODI12A6701D9FD
SOYLNSY12A8C138022,SOIYHYN12A8C13E536,SOLPNWF12AB0184F19
SOKLXMX12A8C13EC17,SOLNQYB12A8C145895,SOSYRNN12AB018FD38
SOFNMAF12A6701FB63,SOMIHXX12A6701FB65,SORJPDT12AF72ABDA3
SOHUJGR12AB01806C8,SOQRHIO12AC4689255,SOYGJFI12A8C138836
SOIAVWD12A6D4F73E2,SOYXFQW12A6D4F73DA,SOFRSJP12A8C1464C8
SOCGWAJ12A8C136369,SOCEBEL12A8C136352,SOVZEES12AB018BB41
SOBRPKX12A8C134ABF,SOZGMIL12A8C1382F3,SOFXBGP12A6D4F6F5C
SOIEDCX12A6D4FB728,SONCMVX12A6D4FB726,SOIXUAD12AB0183FB9
SOUPRLO12AB01804A1,SOCYRLR12AF72A1D8D,SOTKGKQ12A8C13B263
SOHNPVB12A8C137674,SODOKWC12D0219949C,SORJYKH12A8C14217E
SORGQGD12AB0185998,SOILVGP12A8C1367CE,SOZPOFG12A8C145EB8
SOSOQJB12A58A7618A,SOARMYR12A8C1345EC,SOOKGUZ12AC960DEA2
SOMUJGD12A8C13EC6B,SOKOHLQ12AF729B221,SOOQKER12AB017EEA1
SOZUDLS12AB0183899,SOSVWOJ12A6D4F7A33,SOEOMGB12A8C136E45
SOKLWWG12AB018A824,SOEKZPU12AC3DF6093,SOKGSWQ12AB0188465
SOCDTNF12A81C230AE,SOSJZHR12A58A7B565,SOSVILE12A6D4F933D
SOJNLML12A58A7E1D4,SOQEPSP12A8C142920,SOOILMU12AAF3B34EE
SOBANHD12A58A7BB7C,SOIULWB12AB0187865,SOMDFYM12A8C133E63
SOROPBZ12A6D4FBC75,SOPMOPR12A6D4FBC72,SOUEBEX12A8AE47BBC
SOFSWCU12A8C144829,SOXDFQL12A6D4F83B8,SOSQBDM12A6D4F780F
SOXJPJI12AB01855CC,SOZMTPW12A58A7E4CF,SOGYILS12AF72A82AD
SOUSEGE12A8C141926,SOBPOVR12A67ADC149,SOJKDYJ12A8C133F6C
SODEHNG12AC468DA80,SOIUIAR12A8C1457EB,SOKVDCH12AB0180E0E
SOWQMUI12A8C13A511,SOVTZVQ12A8C138429,SOKTMXJ12AB018A41A
SOOIWZJ12AB01811E0,SOHNVKD12AB017A991,SOIGGXC12AF72AB150
SOKRYMT12A8C137F3A,SOSDDTD12A8C137F17,SOPNXEF12AB018C59D
SOPBCHO12A8AE4808C,SOPILLC12A81C1FA01,SODOSYI12A6D4F7FFF
SOBEVGX12A8C134380,SOGYBHP12AB018ED4C,SOGYOFM12A81C21A1D
SOAGDEZ12A6D4F76FE,SOSZIYI12A6D4FDF71,SOTDDQI12A8C1393EB
SOMBIWH12A58A7DB9B,SODODES12AB01866B1,SODANXV12AC468A3D8
SODYDJK12A58A7B863,SOIGIAC12AB0188A8E,SOHFBJY12AAA15D600
SONVITP12A67AE1074,SOXKJVC12AB0186C03,SOPPGSG12A6D4FC403
SOEZQXE12AF72ACC54,SOAVKMN12A58A7C691,SOBZMVV12AB017F74C
SOKSRNK12A8C133138,SOQSXNC12A8C133130,SONFHPE12A8C13C783
SOSCSUO12A58A80530,SOOMGFL12A6D4F595B,SOUKQFT12A58A7B3CA
SOMVGXD12A3F1EA10C,SOLXAOA12A8C13520A,SOHSUNT12A8C141FA0
SOVAIBN12A8C13A15D,SOLZEHB12A8C13BF02,SOJTXHW12A8C133BE8
SOGKIUO12A8C134E2D,SOJWPHA12A8C133C82,SOOQRAN12AB018812B
SOMLXKF12D02193081,SOBPGTJ12D02191A8D,SODKPFP12A67AE036D
SOKYXSZ12A6D4F6E92,SOYVGBE12A8C1420B4,SOYYHRI12AB017D9D3
SOYLIKY12AB018DAAB,SOHZJIH12AB018B3B9,SOEQUYD12AB01808D6
SOFDEMJ12A8C13410C,SOUKKXH12A8C134151,SOAPDFF12A8C136862
SOGWOQL12A6D4FBF55,SOMXYCN12A6D4FBF78,SOJGCXY12A8C13ED61
SOSGEOI12A6D4F6CDE,SOPDQEF12A8C13E62A,SOAKSAO12A8C13615D
SORCTMT12A58291950,SOWONPQ12A8BED02A8,SONHUZM12A58A79E2B
SOJIHIQ12A6D4F96A7,SOIISMC12A6D4F96AC,SOJFDCP12AB0181DDD
SOYYMRJ12A8C1338BB,SOCRVFQ12AB0186366,SOAZSIZ12AB018AF81
SOWWBGS12AB017BB4D,SOPFTYC12AB018DC13,SOEHSVY12A6D4FB0CB
SOYOPFR12AB0184A9A,SOKVESG12AB0183733,SOWNCPD12AB0185F83
SOAKDML12AB018208C,SOSAANW12A6D4F7BB8,SOQLLYC12AB0186E72
SOFCJUA12AC960A4C6,SOJVQQC12AF72A66EE,SOEEWXA12A6D4F8D21
SOXDFQL12A6D4F83B8,SOFSWCU12A8C144829,SOOYAKF12A8C131D35
SOGKWNZ12A8C13DC78,SOBIYCR12A58A7D0B3,SOKSTDX12AAF3B4A25
SOAEAAQ12AB017D7ED,SOCFKTC12AB0190508,SOOMCXE12AB018C807
SOGCKKO12AB017ADB2,SOHOFEP12AB017ADCD,SODTKZI12A67ADA701
SOMHSED12A8C138D5B,SOKWRAJ12A8C13637C,SOWBTIX12A8C139AA5
SODZCBA12AB01830A6,SOJIUNI12A6D4FCA34,SOUMIHM12A8C140B85
SOSNMJN12A58A7A649,SOLURXD12A8C13C452,SOFJCHC12A8C13AA0E
SOBRJMH12AB018B853,SORQBLL12AB0184523,SOZBPDB12A8C14522B
SOAMPNH12AB0183AE0,SOHSUHV12A8AE484F9,SOPVUAS12AF72A11E4
SOTUQMP12A6D4F70D6,SOLXFZE12A6D4F70CE,SOYGKHC12AB018B54E
SONOTHB12A8C13EFFF,SOXUVEB12A8C13B65F,SOWFLUS12A58A7A62C
SORZLLK12AB017C789,SOCCEYK12AC468AFB1,SOLKTCE12D0219147F
SOUXMPR12AB018C47A,SOLRXIN12A8C13A604,SOEWOQZ12A67ADE75F
SOQRIHX12AB0185FCB,SOKYCTE12AB0185FE3,SOWBLGD12A58A7B4A3
SOLJPSW12AC960D92E,SOKWQWE12AB0186BD1,SOSCPDO12AB018395F
SOGPZGU12A8C139EE0,SOMCDXD12A8C134205,SOQCDMB12A8C132DEF
SOFBBXV12A81C21835,SODWIDL12A6D4FA5F2,SOHLTMY12A58A7E5F2
SOEEDZU12A8C1406FF,SOJMZTL12A8C1406CB,SOKHKRZ12A81C22BAD
SOISHVF12A8AE496BB,SOBTQGV12A8AE496ED,SOEZOGN12A8C1317FC
SOYMPQR12A8C144158,SOUHHQP12A8C14416E,SOQZPLW12A6D2282AC
SOHZHHE12A8C1360C0,SOTCZGT12A8A9D862E,SOMDKAX12A8C13F1E7
SODHALX12AB0180606,SOTAONO12A8C1420FA,SOZIWWG12A8C1371B3
SOBEVGX12A8C134380,SOGYBHP12AB018ED4C,SOGLCPJ12A58A77D4E
SOXGOLY12AB017C44F,SORBQAA12AB017C448,SOYZGYL12AB01838AB
SOPBXQZ12A8C13856A,SOVDGDS12AB0182E36,SOQIJPO12A8C13E369
SOXNUKU12AB0182AD5,SOJVGII12AB01822A9,SOYQNEQ12A6D4F7003
SOPMSCV12A81C20C82,SODMYSJ12A81C20C88,SOWHKBF12AB0182F84
SOCYTFB12AB017F7CE,SODMAWK12AB0188985,SONAVMK12A8C13D43A
SOULWBB12A6D4F4858,SORRFDK12A6D4F88E4,SOFENCV12AB0188B96
SOKSOTZ12A8C13C5F8,SOTLZLK12A8C142CBF,SOCZPAT12A67ADE983
SOXPFFC12AF729FD48,SOKZINN12A6310E845,SOGJZFX12AB018D01A
SOSQTJH12A6D4F5C56,SOPHVYX12AC468A7FD,SOSSHRV12AB0180096
SOVEXXE12A8C134E83,SOIMZSM12AB0188CB8,SODHQCI12A6D4FB2F3
SODUSSJ12A8C1409A1,SOEYYNP12A67020B77,SOCTJIL12A67ADAF3F
SOOLSQZ12A8C133DF2,SOMCMJY12A8C133DEB,SOJBMVT12A8C133833
SOAKMOZ12A8C1415C3,SOIBGPZ12A8C1415B2,SOWKTJS12A6D4FC2AE
SODYCSU12A8C13C29A,SOLEDUM12AB0187644,SOJFMCP12AC3DF4250
SOMUVGO12A58A7B448,SOQJTKI12A6D4F776A,SONXCST12AB01845DD
SOSACSU12A8C145261,SOGTFPU12A8C143510,SOEDUXP12AB0180ABF
SOOZVPD12AB018A3DF,SOMXUFQ12AF72A0646,SOBEGGN12AB018B4CE
SODKEXV12A6D4FBA17,SOIXDPP12A6D4FBA14,SOBDZUW12A8C13ED88
SOEKFYC12A6D4F5C60,SOZKCQY12A6D4F5C66,SOLGRRB12A8C134329
SOPINXJ12AB0183C9A,SOZHTKG12AB0186D48,SOFDCGQ12AB01821E3
SOBLAUT12AB01830D0,SODNZDE12AB0184C18,SOSVMOH12AB018CAD1
SOTSCFD12A67020596,SOXWECK12A67020594,SOLWKRH12A81C21F72
SOJPFET12AB0182AA9,SOPCNNF12AB018BF16,SOHSDPX12A6310EA71
SOHPUIG12A8C14577B,SOFYVUN12AB017C024,SOUTOYE12AB0184714
SOEQUYD12AB01808D6,SOJHURA12AB0189956,SOROYFK12AB018C915
SOWARBZ12A8C13DB5C,SOPPVOH12AB0185B9F,SOYUPQN12AB017FF46
SOCENTN12AC95F07CC,SOCSAFK12A58A7B3DD,SOORPZS12B0B80BE57
SOXNYBP12A8C132DC0,SOHOOWK12A8C134609,SOGPGXH12AB0187E98
SOEZPZF12AC468E07F,SOYMYOU12AB01883E3,SOLVTJP12A6D4F7670
SOEZPTB12A8C141532,SOCZZNM12A8C1417E7,SOIMTMY12AB0183794
SONIONZ12A8C13FBCC,SOCIUKN12A8C13FBED,SOPNZRY12AAF3B5C98
SOFFZUI12A58A7B53D,SOEHLIC12A58A79581,SOUBCNK12AB017CA1C
SOHTTGH12AF72A388D,SOGIBXC12A6D4FB0A2,SOZVZIO12AB017C39B
SOYVYFE12AAF3B38AB,SONWZKS12A8C14196E,SONZIHC12A8C137082
SONEBUN12A81355854,SOQQMTQ12AB01849CF,SOQCNTW12AB0184FD7
SOAUFQM12A8C13C97E,SOIJTYG12AB017F24D,SOXUEBY12AC46850CB
SOODHIM12AC468E954,SOEXEQG12AC468B98E,SOWFFNS12A8C134A66
SOGVRHK12A8AE47FFB,SOOYXSC12A8AE47FDF,SOFMBGN12A8C13AEBA
SOLDWBO12A58A7F41E,SOEOVWW12AB0182ACE,SOLJEOD12A8C13AB76
SOSCCOO12A8C13F0AF,SOYXFNV12AB0182DEA,SOAQMBC12A8C145525
SOGHYIE12AB0182519,SOTPZXY12AB018A596,SOIMQQM12A6D4F7E9C
SOSQUGO12A8C135EAF,SOFOKIQ12A8C1377BE,SONAVWC12AB01886FA
SOFPXMD12A81C1FABB,SOXHKJR12A6D4F7D15,SORHBPD12A8C1434B6
SOUMMOG12A8C13591E,SOOHBSX12A58A76FD4,SOFQXCX12AB0181D56
SOAVCWP12A6D4F8A89,SOMVSOG12A6D4F8A8F,SOELQTU12AB018949D
SOILDFO12AB01898C8,SOLKGRG12AB0189CE0,SOLDYZK12AB018781A
SOFZYKR12A6D4F72A5,SOSSZUC12CF546516F,SOXYVZI12A6D4F6489
SOEABQE12A8C1349E4,SOFWWUZ12A58A7BF86,SOXYWHZ12A8C13E9D7
SOOYVVG12A6D4FCB27,SOYHAFH12A8C13720C,SOVZMPF12A67ADE9A4
SOHMOLH12A8C141C40,SOSRMIF12A81C237B0,SOZMYRG12AC468AEF4
SOTQCMT12A81C20769,SONFKVB12A6D4FBA9A,SOSIYFF12CF530E4D5
SOQWZLU12AB0184CAA,SOPXAWQ12AAF3B26E3,SOIFJCG12AAF3B4250
SOOVKJZ12A8C133ED9,SOVGMLY12A8C1314BC,SOEYNMS12A6D4F7BC8
SOWPSXC12A6D4FB04D,SOHBOGO12A8C13B8F8,SOFRWEQ12A58A7DF40
SOFSHGP12A58A7F48A,SOFTGYM12AB018444E,SOZKXSZ12A8C14084E
SOKQPUZ12A58A799B8,SOBTYPU12AF729BF20,SOQNDKC12AB018893B
SOBFHIR12AB018649D,SOEKMUY12AB018CB47,SOEOYCV12A8C13CC6F
SOLASJA12AB01896B8,SOZCURA12AF72A17B1,SOCGDKY12A8C144BDE
SOVBVGP12AB018481C,SOTTBXU12AB0189281,SOCKCXC12A6D4FD052
SOSBERP12AB018BB57,SOVZEES12AB018BB41,SOMYNBW12A8AE47A50
SOREVJG12A8C142855,SOVGOCG12A58A7A018,SOUGDWH12AB018328F
SOSDQSD12A8C132719,SOMYKNV12A6701F898,SOEBPAV12A8C1434FF
SOTWMCQ12A8C13A707,SOYJLBA12AB0184C2C,SOGQWZF12A8C13DDDD
SONLZAW12D021B2FEB,SOPRSZE12A6D4F4954,SORPDKB12AB0189047
SOZJCRI12AB01801CF,SOIDKQF12AB017E4FE,SOMOINR12AB0189188
SOJZNUT12A81C20AAF,SOBVOEO12AB018A0E8,SOZVZWP12A58A7BAD1
SOUQFRL12A6D4F9104,SOOFFYJ12AAF3B2A40,SOWRPTG12AAF3B1C29
SOLXQYJ12A6D4FBE88,SOEALPL12A8C13209A,SOHZDKK12A8C135215
SOLMXOH12A8C134DD5,SOSFVXG12AB017B350,SOUJVPF12A6D4F58F7
SOGHZDQ12AC3DFA64C,SOFGDLZ12A58A7A478,SORKRKK12A8C13C12F
SOROJYM12A8C13636A,SOHJPAU12A8C13636C,SOKVBYH12AB017BFD0
SOYEHVS12A8C142E7D,SONYGWX12A8C142E79,SOPFPTM12A8C135D00
SOIEKSV12AB017AEE1,SOBNXYN12A8C13D9FC,SOLRYYN12A8C13729F
SORIWUZ12A6D4F7DA6,SOYYXKJ12A6D4F7DAA,SOSPCIL12A8C134B18
SOXUKCS12A8C13D4A8,SOUZSAO12AC909733F,SOTTOYX12A8C14177C
SONNRGC12AB0181704,SOSNECD12AB01816E0,SOBQVBT12AB018B4EB
SOKVBYH12AB017BFD0,SOUDDRM12A58A7CBB4,SOOFLJN12A8C1440B9
SOICRJD12AC90970FA,SOKZHPI12AC468AA5A,SONLRLQ12A58A7DD38
SOHWIFA12AC961889C,SOZPPLM12A8C1355A6,SOVGABX12AB0187D60
SORMXPW12A8C136D72,SOSFTJY12A8C136D7A,SOPSLPF12AB0182744
SOFLXEI12A6D4F6639,SODKZLY12A8C13F228,SOHOMIY12AAF3B36D3
SOVTBNI12A8C13B76B,SOFMBGN12A8C13AEBA,SOFVFKO12A8C132C7E
SOBAETM12AB0185ADC,SONOGZA12A8C13F4FB,SOEEBCV12A6D4F76A2
SOMHTNS12A58A7733C,SORFGOJ12AB017BE68,SOITFPA12A670201C6
SOQEKCP12A8C13D0C1,SOUMATF12AB0188326,SOFMTWO12AB0183C58
SOGRFZF12A8C133B8C,SOGXNPN12A8C133B9B,SOQZDFA12A8C1405A9
SOXFBAL12A6D4F8EF5,SOPLYOO12A8C13C1DA,SODSGOT12AB0180ACC
SOGVZCB12AB0180FC0,SOWPSOV12A8C13FFE5,SOVHCNH12AB0180DD6
SOMDKGW12A8C138999,SOGAJFC12A8C136C0C,SOCRIXP12AB01823C8
SOLRJKY12AB017D675,SOMKTYK12AB017D65A,SOEPCHF12A8C1410F8
SOXKGFZ12AB0186E2B,SOGLGSW12AB0186E3D,SOAXNOE12A6D4FD06E
SOPFQPQ12AB017D88A,SOWFKWE12AB017AA60,SOFKVNS12AB017CF48
SOHXYMC12AB018957D,SOSPFLD12AB0188FD9,SOZPDAE12A8C14518F
SOTZIEZ12AB017E1AF,SOCJJLC12AB0184BDE,SOPMXXA12D021B59EE
SODJYTL12A8C14550E,SOXSSXQ12A8C146F8D,SOMFPTI12AB01860FD
SOLWDED12A8C13B82F,SOMAYPD12A6D4F85AE,SOTRHNV12AB018300A
SOFIENC12A8C140F41,SOCPGEC12A8C140F3C,SOAXFNS12AB0182FAB
SOIBIRG12A8C1444FD,SOLDWYP12A8C1444E4,SOBUWGJ12AB018EBAB
SOKMXVW12A8C139402,SOUGSCG12A8C137B99,SOTSMNJ12AB018365E
SOXNPCQ12AB01800F1,SONLYXX12AB0180119,SOXZZUV12A58A7CAA9
SOBGCLK12AB01822F2,SOBHKBO12AB01822C7,SOQPQKF12A8C141EA3
SOBWGKB12A8C1431E2,SOFFSLO12A8C132CB5,SOQWBOB12A6D4F927D
SOWEDIT12A8C13E533,SOIGWSZ12A8C13C695,SONIKJJ12A67ADB9D6
SOESXNS12A8C13561C,SOMWEOX12A58A80D39,SOYCMYJ12A8C1423AF
SOCIUKE12AB0187EB3,SOQKJWC12AB018715F,SORSDGY12AB017CC85
SOGCXMA12A67ADB41D,SOOAJXA12A6D2227F0,SOXVBOX12AB01884E5
SOOHEOR12A6D4F7A6A,SOQSEVY12A8C133A4F,SORXDPO12AB01861CB
SOSKIDH12A6701E13B,SOQGPMG12A6701E12F,SONIMPI12AB0186C14
SOBJFML12A8C139850,SOJWJMN12A8C142EA8,SOFBXFR12A6D4FCCD5
SOOFPDT12A58A778DD,SOFWVCZ12A8C1462BF,SONQMYP12CF533CFFE
SOMHEEP12AB0181AE9,SOLQSYZ12A58A7919B,SOMCTRX12AB0185326
SOWQSYD12A58A7A24E,SOFJPMV12AB017EA9F,SOESTIG12A6D4F7C83
SOQVLPI12AB017F740,SORDEHU12A8C13E640,SODSGOT12AB0180ACC
SOFRBDS12A8C13CAA9,SOYYETY12A8C13B03B,SOHYRES12A8C1391BA
SOBIEKO12AB018020F,SOIHBXE12A6D4F7FC6,SOISMLS12AB0181194
SOKZRXU12AB018F5CC,SOMIDKH12AB018F5AC,SOQVUVB12AC90726D4
SOEMFLG12CF530D4F6,SODUYOC12A67ADC8ED,SOQACTH12AB0185B55
SOPHGQQ12AB01800CD,SOOWJYW12AB01800A0,SOBJMYF12A8C13BD2D
SOLEFNT12A8C13CDC2,SOWIMMV12AB01807AB,SOPNZRY12AAF3B5C98
SOFVSDW12A6701D96E,SOVHVIR12A6701D971,SOWSHZP12AB0185FE5
SONATGZ12AB0185FCE,SOZCQRY12AB01851B0,SOBTWLJ12A58A7DDD2
SOROFQI12AB018A23D,SOGOBIV12AB0185C58,SONBWOQ12A8C13B428
SOJUROK12A58A79DE2,SOHHNWB12AB0187C14,SORGVTY12AB018349A
SOAXEXV12A6310EEB0,SOHDFNS12AB017DB29,SOWYTKP12AC9071901
SOCUIGI12AB0183F20,SOTYCUG12AB0188C44,SOCPJDY12A8C13C8D8
SOZMDLO12AB0180576,SOXIAYF12AB017CAA9,SOKSAZO12A8C131ED4
SOCFVNT12A8C13DF36,SOVXXPR12A8C13EC71,SOVGQBW12A58A7B783
SOTLSLD12A8AE47315,SOIPEZQ12AAA15E77E,SOEBMJG12A8C1371BC
SOYXFNV12AB0182DEA,SOCYVBL12A6D4FD36C,SOSDNTQ12AB018A319
SOMTQWW12A8C13F17C,SOMKCIK12AB018D1D2,SOMCBZU12AB01836F7
SOWDCTA12AF72A03F9,SOSNAWZ12A6D4F74DF,SOIOIIW12A8C141F3D
SOBFDJN12AB018504D,SOHNGML12A58A7AD13,SOVIXCN12A6D4FD257
SOUDAJC12AB01870A3,SOVKGIT12AB01869BE,SOCWZRR12AC3DF564D
SOCCTBY12AB0180AE0,SOVUCXR12AB0180B10,SOSWYWM12AB018A072
SOMUYSF12AAF3B3B7D,SOSPBRQ12A8C13A28B,SOIKCVH12AB018832D
SOSYJNZ12A8C141B8C,SOKMORL12A58A7D946,SOBSBHO12A8C13F6AE
SONLKMS12AB018056E,SOEYTPC12AB017B25D,SOPBOJT12AB0188259
SOVMEMU12AB0183A92,SOXMANK12A8C132795,SOXPXYT12AB01808A2
SOQLHDY12A6D4FA28B,SOJHKYL12A6D4FA0AC,SOTVUSG12A6D4F66D2
SORYMLR12AF72A0A9F,SOCONOC12CF530E53E,SOPKXPC12A8C133904
SOSJCFE12A8C1428B0,SODHEQN12A8C142DA2,SOJXSQA12AC3DF97D8
SOMNTCK12A58A7DF30,SOKPGUB12AB01875FB,SONLJFQ12AB0185C45
SOGIKTD12A6D4F88F5,SOPYBBW12A6D4F8901,SOGYGFM12A58A77D96
SOMXTII12AB018DA5C,SOQNCUN12AB018B1CF,SOXOZEO12AAA8C5AFF
SOHSLXQ12AB018C575,SOMXDZN12AB018C963,SOEZRNX12AC3DF99A5
SOYVLWG12A8C1333F0,SOSPOED12A8C130D7F,SOGQPIL12AAF3B4C91
SOUVJJT12AAF3B52C1,SOUTYGA12AB017CCE7,SOKEAKC12A6701C152
SOJJUSJ12A8C140653,SOFMHKA12AB0189DB8,SOQSDYZ12A8C1366CC
SOPXXOL12A8C13E0FE,SOOTURE12A8C13E024,SOUDLBU12A8C13974F
SOIDKGA12AB0187109,SOGALIT12AB0187A2E,SOFLXEK12A8AE46FD5
SOBHPCA12AB018ACF7,SOCLJIU12AB018604E,SONKPQQ12AB0186691
SOCWUXY12A58A7F1E8,SOKLPTD12AC4688044,SOGPQPI12AB0185237
SOEKNBA12A6D4FD71E,SOSEJIQ12AB017E7EB,SOAMOSF12A8C13DCBC
SOHPHHT12A6D4FA0C0,SOBBGWH12AB01876FA,SOYSPWN12A67ADC1CF
SOITHGE12AB017ED88,SOFHJHR12AB017F04A,SOOEXNY12A8C136611
SOMIINL12AB018855E,SOLJBOX12AB0187079,SOOJFBO12A6D4FC425
SODWKGP12A81C20460,SOMBTZH12A8C13BB75,SOFHJIV12A6D4F7569
SOBVUQI12AB0182684,SOFHRKG12A6D4F8A90,SOWNMSJ12A6D4F46E1
SOUETIA12AB018A8BD,SOYYMDT12A5891FEF7,SOMCCPJ12A8C142B6B
SOQDYXQ12AB017BDC0,SOIFKRK12AB017BDCE,SOIQNFR12AC468E828
SOXYYDN12A8C13D848,SOQTEHM12A8C1388E6,SOLKNXC12A8C13577F
SOMUCYB12A58A758B1,SOASIAJ12AC96187CB,SORZCIC12A6310ECC9
SOXVQUA12AC9097BD2,SOELQTU12AB018949D,SOBSPWA12A58A7833A
SONZSIQ12A6D4F9C1F,SOPYZYL12A6D4F9C38,SONAYZR12A8C144497
SOQWDSR12AB01850B6,SOPXOYP12AB01883DE,SOBYLQI12A6D4F7450
SONJERN12A81C22239,SOFWGCC12A6701C018,SOGKUFS12A8C13EAE1
SOEWSRK12AB018BA14,SOBOHGW12AB018B371,SOQYKUT12A8C143BC7
SOMHURB12A58A7F992,SOZHOFC12AB0184A73,SOJWTJV12A6701E0AE
SODYCSU12A8C13C29A,SOJUEXR12A8C13BD39,SOMCPKY12AB0184197
SORLVKC12A6D4FBC77,SOKVZTE12A8C139442,SOIQYOV12A8C143ED6
SOIGNHB12A8C13CAA0,SORCWKC12AB017FFE2,SOFWRFX12AB01874C4
SOBVVKP12AB018015C,SOAXKEC12AB0189973,SOSFCFQ12A58A7BAE4
